propretyId,propretyBookingId,guestGender,guestBirthDate,adults,children,babies,doubleBeds,singleBeds,startDate,endDate,Location
9401867224,1994997222,Female,1954-05-08,1,4,4,2,5,2022-02-03,2022-04-27,RU
9162556266,6123293273,Male,1970-08-13,4,1,2,3,3,2022-02-18,2022-06-06,PK
6789760598,6059692729,Male,1955-02-15,1,5,2,2,5,2022-02-06,2022-04-14,KR
1448172136,1323715886,Male,1953-08-08,4,3,5,2,0,2022-01-25,2022-05-27,ID
6419493315,0335624707,Male,1973-10-20,1,4,3,1,5,2022-02-09,2022-07-14,ID
2007080680,7810035568,Male,1980-10-11,5,2,3,1,5,2022-02-10,2022-08-10,CN
1098922727,2531052151,Female,1991-05-29,4,0,2,2,0,2022-01-31,2022-07-17,RU
2806860911,4252716691,Male,1962-06-24,1,4,5,1,5,2022-02-11,2022-05-27,JP
0333793234,0113857918,Female,1991-08-31,5,3,5,1,1,2022-02-04,2022-07-11,CZ
5106746663,6307551712,Male,1990-02-13,3,1,2,0,2,2022-02-17,2022-08-10,VE
5471752341,1977971288,Male,1976-01-24,3,1,3,1,0,2022-02-23,2022-05-31,CN
4292273553,8381783976,Male,1988-05-10,4,5,3,0,3,2022-02-09,2022-04-18,PT
4657122398,5548784110,Female,1988-04-26,4,2,2,3,3,2022-01-31,2022-06-30,CN
8593431275,0243514522,Female,1965-09-09,1,1,4,3,5,2022-02-19,2022-04-18,CN
9467632225,8994468641,Female,1960-07-04,1,0,1,0,5,2022-01-24,2022-07-18,BY
8512855991,1040381987,Male,1975-06-10,2,5,2,2,2,2022-02-19,2022-06-23,PT
0371673259,6050886431,Female,1992-09-28,4,3,3,1,3,2022-02-16,2022-04-28,US
5973268063,5002872506,Female,1972-08-22,5,1,1,0,1,2022-02-24,2022-06-21,CN
0701802596,1549872982,Female,1966-05-06,2,3,1,3,5,2022-02-06,2022-07-09,VN
9140358011,6069586263,Female,1975-12-16,2,1,3,1,2,2022-02-03,2022-08-06,ID
9166668530,6792957151,Male,1950-12-26,3,5,1,2,2,2022-02-15,2022-07-09,PL
0573982732,9819569982,Male,1959-04-13,4,2,0,1,2,2022-02-16,2022-05-06,FR
7906903722,1381181627,Male,1971-01-20,3,1,4,2,3,2022-02-11,2022-04-29,DM
0587205555,9888627554,Male,1972-01-29,3,3,2,3,2,2022-01-27,2022-08-18,CN
5906519572,5831829561,Female,1970-05-19,2,2,4,2,2,2022-02-05,2022-04-12,PH
1278599932,3069342809,Female,1986-06-02,5,1,0,1,0,2022-02-07,2022-04-22,CN
7325565011,6641016773,Male,1984-05-11,2,0,3,3,0,2022-02-24,2022-06-30,PL
4990885503,8498203996,Female,1956-10-16,2,1,4,3,4,2022-01-29,2022-05-21,MX
6545431730,2557940070,Female,1953-10-15,1,3,3,0,1,2022-01-20,2022-06-24,BS
6530147853,9828220814,Male,1960-08-25,4,2,0,1,0,2022-02-19,2022-04-25,IT
9522857580,4525090715,Male,1988-10-17,4,3,0,0,1,2022-02-09,2022-06-05,CN
6531674253,3246203652,Male,1994-04-02,2,2,2,0,5,2022-02-20,2022-04-11,CN
5248496217,2042171840,Male,1986-12-29,3,0,2,0,5,2022-02-02,2022-04-22,CO
8765532171,3553633131,Male,1987-12-01,3,3,4,0,1,2022-02-18,2022-08-10,PH
3464736628,5895685641,Female,1973-03-21,1,2,2,2,1,2022-01-21,2022-07-21,CZ
0732644577,1290459673,Female,1958-06-04,3,4,4,2,0,2022-02-07,2022-06-08,LB
5878574659,3718357062,Female,1991-05-17,1,0,2,0,3,2022-02-11,2022-04-08,CO
2791887407,1465134654,Female,1967-10-19,1,2,4,3,3,2022-01-22,2022-06-26,EG
4557860788,9423600530,Female,1994-01-11,2,2,2,1,4,2022-01-28,2022-05-20,PL
9864746898,7983007132,Female,1963-08-29,5,4,3,3,2,2022-02-18,2022-06-30,CN
8703905616,7205720273,Male,1955-12-14,5,1,4,0,0,2022-02-14,2022-06-07,ID
7643038902,8943911874,Male,1992-10-19,3,1,3,3,4,2022-02-19,2022-05-10,BR
3925057994,9972011577,Female,1985-03-22,1,0,3,3,0,2022-01-30,2022-07-22,ID
8503115697,9437920257,Male,1973-08-22,4,5,0,3,0,2022-02-23,2022-06-12,TD
8541287416,0122438752,Female,1982-05-20,2,1,2,1,4,2022-02-11,2022-08-16,KZ
7501720282,7561695950,Male,1954-07-04,4,3,3,2,2,2022-02-17,2022-05-02,NA
6807492200,8400415787,Male,1987-02-11,2,4,0,1,4,2022-02-11,2022-04-20,PL
2563103444,4123926460,Male,1996-04-06,2,5,5,3,1,2022-02-08,2022-05-16,PT
0952735660,3867884587,Female,1988-07-02,4,4,4,2,1,2022-01-26,2022-04-16,CO
2122197811,8437215072,Male,1996-05-02,2,1,3,0,2,2022-01-25,2022-07-21,ID
4347328559,3403031209,Male,1975-05-15,4,5,1,2,0,2022-01-23,2022-05-16,CN
4083503211,3239567806,Male,1959-03-25,2,1,4,1,4,2022-02-07,2022-08-07,CN
7016957411,2036937446,Female,1992-08-27,2,5,1,3,5,2022-02-21,2022-05-26,ID
9101912119,6919305860,Female,1974-12-06,4,5,0,2,0,2022-01-30,2022-07-21,JP
3875601750,0818916753,Female,1992-06-01,2,1,4,2,5,2022-02-01,2022-07-21,ID
9911945774,3715253428,Female,1963-01-09,3,1,3,0,3,2022-01-27,2022-06-30,KZ
6867213537,0000420832,Female,1957-09-06,5,5,1,3,1,2022-01-28,2022-08-06,RU
3074339101,0441155669,Female,1992-09-18,2,1,2,3,1,2022-02-24,2022-06-19,CN
4824105293,1745822682,Female,1991-09-28,4,4,1,3,1,2022-01-30,2022-05-29,PH
6177530532,0359655998,Female,1968-04-27,5,4,5,2,0,2022-01-31,2022-04-14,CN
5628893811,5287949588,Female,1999-04-24,1,2,3,0,4,2022-02-01,2022-06-15,UA
5710728012,5650528543,Male,1958-10-03,1,1,1,0,4,2022-01-26,2022-05-02,RU
9768001593,6404146703,Female,1990-10-20,1,5,5,3,0,2022-01-26,2022-07-09,CN
9848554122,9798124790,Female,1999-12-03,5,3,3,3,5,2022-01-29,2022-07-14,CN
2159008087,4167771519,Female,1976-01-28,3,5,1,3,2,2022-01-26,2022-06-01,CN
4618596961,1676516549,Male,1970-07-29,4,5,3,2,3,2022-02-08,2022-06-25,BR
9486436959,9363746151,Female,1950-05-11,3,3,0,1,3,2022-02-08,2022-04-30,TH
5223470273,1052235980,Male,1968-10-07,2,0,1,2,5,2022-02-17,2022-05-20,PS
0232008310,8203837182,Female,1974-05-17,5,2,4,2,1,2022-02-10,2022-06-10,UA
8544058957,4013945150,Female,1961-03-20,5,0,4,1,5,2022-02-07,2022-05-03,ID
8568036902,3632409412,Male,1990-06-20,2,4,2,1,2,2022-02-03,2022-08-04,JP
8817288608,9066312017,Female,1997-08-05,2,3,5,2,0,2022-02-14,2022-07-03,VN
7891345600,5062943272,Female,1997-01-28,5,5,4,2,5,2022-01-23,2022-05-25,RU
5617721763,1945719052,Male,1979-12-22,4,2,5,0,5,2022-02-08,2022-07-28,UA
2297486960,5771717827,Female,1973-09-22,1,3,3,2,2,2022-01-28,2022-07-02,TH
5142707451,5368868979,Female,1982-07-22,5,4,2,3,4,2022-01-31,2022-04-13,ID
6326608457,5465171685,Male,1976-12-25,1,0,2,3,1,2022-02-11,2022-06-11,AT
0152078126,9191497396,Female,1951-04-04,5,3,0,3,0,2022-02-05,2022-08-08,NL
0758504020,2369100257,Male,1974-06-25,1,3,3,2,1,2022-02-01,2022-06-20,NC
4549280514,6889043006,Female,1962-08-17,4,0,3,0,1,2022-02-14,2022-07-22,CO
5523725617,4179245361,Female,1998-10-23,5,0,5,3,4,2022-02-15,2022-06-09,LV
8690185909,1918454272,Male,1997-02-01,3,5,2,2,5,2022-02-22,2022-06-16,CN
5130567390,3677965446,Female,1956-03-30,4,1,5,3,2,2022-02-23,2022-04-03,PT
5542260543,7445319964,Female,1957-07-18,5,5,0,1,3,2022-02-06,2022-08-15,RS
6301562011,2378536887,Female,1992-04-15,3,4,0,3,5,2022-02-17,2022-08-15,RU
8488603428,4003094565,Male,1981-09-23,4,5,1,0,2,2022-02-01,2022-05-20,PT
0425138712,7136203627,Female,1964-10-30,4,3,5,3,4,2022-01-22,2022-06-24,FR
2890862593,8107073541,Female,1987-12-01,4,0,1,2,3,2022-02-08,2022-04-28,UZ
9406334305,4691913939,Female,1981-09-08,4,5,4,0,1,2022-02-03,2022-07-01,PH
3159123898,8032228136,Female,1972-06-13,5,0,3,3,2,2022-02-04,2022-05-19,PE
5357668507,5832926463,Male,1971-08-25,3,2,0,3,4,2022-02-05,2022-04-14,FR
9700207749,8792775845,Male,1974-07-25,2,3,2,0,4,2022-02-04,2022-08-14,ID
3899250079,3566363219,Female,1974-12-28,4,0,3,2,3,2022-02-15,2022-06-27,ZA
6735985907,6357021091,Male,1963-12-16,3,2,3,2,0,2022-02-22,2022-08-18,UZ
8892809199,8319164729,Male,1985-07-27,1,4,4,3,5,2022-01-22,2022-07-06,PE
6754710284,8178660407,Male,1992-05-25,4,1,4,2,5,2022-02-12,2022-07-21,PL
2911367138,3110234858,Female,1994-03-14,5,0,5,3,5,2022-01-29,2022-04-12,PH
6097277369,0668107138,Female,1984-03-17,4,5,4,0,0,2022-01-21,2022-06-02,CN
1147252734,6042129570,Female,1966-11-02,3,3,1,2,5,2022-01-31,2022-04-27,SE
1413693229,9860292086,Female,1977-01-21,4,2,1,0,4,2022-02-24,2022-08-02,US
3293089216,3826077075,Female,1987-10-08,3,5,4,3,2,2022-02-02,2022-07-31,UA
7604777465,6996174341,Female,1968-03-15,2,4,2,3,4,2022-02-06,2022-06-25,SE
8929883974,2055625748,Male,1980-10-26,5,1,0,0,5,2022-01-29,2022-06-20,JP
0709208073,8010481491,Male,1984-12-31,3,2,2,0,4,2022-01-23,2022-07-18,CN
9411218903,8108884179,Male,1980-04-13,3,5,3,2,3,2022-02-17,2022-05-03,SE
5971643932,0989922383,Female,1987-08-20,1,3,2,1,0,2022-01-25,2022-07-01,CN
7642426011,7946441762,Female,1952-09-05,2,2,2,3,2,2022-01-28,2022-06-27,PY
7396500230,2441624245,Male,1951-04-19,1,2,4,1,5,2022-02-16,2022-08-09,PL
3045035612,4295545031,Male,1957-03-11,2,5,3,0,4,2022-02-09,2022-06-15,CN
9387058557,5787799313,Male,1960-07-12,5,0,2,1,3,2022-02-10,2022-04-04,PT
8024596458,4183733162,Female,1979-10-06,3,0,5,3,1,2022-02-02,2022-08-07,TZ
7560671675,1852903104,Male,1960-10-28,4,5,4,3,3,2022-02-02,2022-06-29,US
3334819825,4125587477,Female,1975-04-15,5,3,5,0,1,2022-02-13,2022-05-03,CN
1217982817,2888843536,Female,1982-12-22,1,3,1,3,0,2022-02-17,2022-07-01,FR
3588007598,4090774748,Female,1973-10-06,3,2,5,0,4,2022-02-01,2022-06-03,PL
7677498140,7836357953,Female,1983-03-30,4,2,5,1,4,2022-02-02,2022-08-18,PL
3304285733,6389830254,Male,1970-04-20,2,5,5,1,0,2022-02-03,2022-08-13,MM
8443958448,1712370073,Female,1973-12-10,5,3,0,2,0,2022-02-12,2022-05-10,TD
4390514113,3202548948,Male,1985-12-08,2,5,5,3,3,2022-02-03,2022-04-12,FR
2880165989,4394152739,Male,1982-12-15,1,5,3,2,4,2022-02-11,2022-07-30,HR
3923914504,5767531552,Male,1994-05-13,1,4,4,2,5,2022-01-23,2022-08-01,LT
3196509281,6064528478,Male,1951-03-31,1,5,5,1,3,2022-02-05,2022-04-22,PT
6140001285,5831559289,Male,1967-12-06,2,0,4,3,0,2022-02-23,2022-08-11,GM
4498089863,1865202827,Male,1952-11-19,2,5,3,3,0,2022-02-16,2022-04-19,GR
2402451327,7803928145,Female,1980-03-24,2,0,1,2,1,2022-01-31,2022-05-06,CN
2978672293,8553519309,Female,1982-06-26,4,4,4,3,5,2022-02-04,2022-08-04,US
2812650370,6289831232,Male,1955-04-03,4,2,5,0,1,2022-02-21,2022-07-16,CN
5579456395,3679968140,Male,1996-06-06,5,0,2,3,4,2022-01-22,2022-08-18,PH
1958157236,8222804596,Male,1963-06-12,2,0,3,1,1,2022-01-26,2022-06-27,NG
4940241963,1711454478,Female,1968-11-05,5,2,2,2,3,2022-01-31,2022-04-20,ID
7236987832,1639931589,Female,1990-01-26,3,0,0,2,5,2022-02-03,2022-04-11,PT
8678062894,1066650233,Female,1994-07-28,1,2,5,2,1,2022-01-22,2022-07-16,CZ
8528154904,5864043427,Female,1990-01-01,5,4,2,0,2,2022-02-06,2022-05-26,SE
9034928691,7223462337,Female,1989-09-11,4,1,3,2,0,2022-01-21,2022-08-17,PH
1671275543,1211591859,Female,1950-04-03,3,4,2,3,0,2022-01-21,2022-04-17,CN
8066128568,9974169747,Male,1963-03-25,5,2,5,2,3,2022-02-22,2022-04-06,PL
0724566295,9158491430,Male,1966-11-17,2,1,1,1,4,2022-02-23,2022-04-25,CN
1572702249,5858079849,Male,1993-08-28,3,5,4,0,1,2022-02-12,2022-05-17,FI
1933958081,3720978761,Male,1951-12-11,4,4,0,3,5,2022-02-20,2022-07-08,BW
5397179094,6977086246,Female,1988-03-17,3,2,1,3,5,2022-01-28,2022-04-17,DK
5098832004,9272145511,Male,1963-06-06,3,2,1,3,2,2022-02-02,2022-07-13,CN
7818270949,8337705655,Male,1970-10-19,3,0,1,2,2,2022-02-08,2022-08-05,RS
4458159267,7433690336,Female,1970-06-07,5,3,3,1,0,2022-02-01,2022-04-18,CN
7898227212,3798938482,Male,1964-04-29,1,1,3,2,5,2022-02-03,2022-05-25,JP
4786587761,8350410868,Female,1991-02-18,2,1,5,2,0,2022-02-05,2022-05-03,CZ
0549882812,7505695401,Male,1990-10-14,5,4,2,1,3,2022-01-22,2022-06-29,CN
6383003615,8360665540,Female,1992-08-29,3,5,2,2,2,2022-02-21,2022-05-16,PH
2693381002,4969090483,Female,1964-01-16,5,1,5,2,5,2022-02-12,2022-07-12,NL
7911487235,5637583994,Male,1996-07-10,3,4,1,2,3,2022-02-17,2022-06-12,LA
8736860190,8400400305,Male,1955-08-05,5,4,5,1,4,2022-02-24,2022-05-06,JP
4879818275,7904515407,Female,1986-01-08,1,4,3,0,0,2022-02-16,2022-04-19,BO
4197345860,4839337489,Female,1952-03-17,5,3,4,2,4,2022-01-28,2022-06-06,BR
7074878383,7685407590,Male,1950-04-19,1,2,1,1,5,2022-02-13,2022-05-22,US
1648162053,8430973133,Male,1966-07-22,2,1,2,0,5,2022-02-02,2022-08-11,CN
4933359970,9491936360,Male,1962-06-06,4,3,4,0,3,2022-02-06,2022-05-26,BR
7147948580,0327665459,Male,1969-07-22,1,2,0,1,2,2022-01-27,2022-04-10,FR
8882574431,8401888751,Female,1956-09-11,3,4,1,3,0,2022-02-19,2022-06-17,BH
3653468647,3638098435,Female,1969-01-01,5,0,3,0,0,2022-02-21,2022-07-13,RU
9826293571,1154656578,Male,1968-08-29,3,1,3,0,1,2022-02-17,2022-04-28,CN
5852062227,2997792150,Male,1994-09-21,5,2,2,1,4,2022-01-26,2022-08-08,CN
3561674860,3690204550,Female,1951-12-16,5,3,0,1,1,2022-01-27,2022-06-03,CN
2280478501,9724892387,Female,1994-04-16,2,2,1,0,1,2022-02-24,2022-08-02,PL
7036234458,8066699840,Female,1968-06-07,2,5,2,0,0,2022-01-31,2022-04-04,PT
0828167966,4526231630,Male,1989-09-18,5,5,5,3,1,2022-01-25,2022-07-25,CN
2844228143,6863072610,Male,1975-10-23,2,1,4,3,3,2022-01-20,2022-07-18,CN
9204597615,8731824765,Male,1981-12-15,4,1,0,1,2,2022-01-29,2022-05-01,GB
9943056894,0075697009,Male,1970-08-06,5,0,4,3,4,2022-02-23,2022-04-17,RU
0889358567,3908682355,Female,1956-04-23,1,5,2,2,4,2022-01-28,2022-07-11,GT
6503047851,2881709354,Female,1971-06-18,4,5,4,2,1,2022-02-04,2022-04-18,IE
4204906885,4834858030,Female,1999-11-06,5,5,0,0,2,2022-02-09,2022-05-30,CN
9456920429,3822194026,Male,1965-03-03,5,0,1,2,1,2022-01-24,2022-05-08,ZA
0096578203,8565169324,Female,1992-09-04,4,1,5,2,2,2022-02-20,2022-08-15,CN
5823346662,3783797098,Male,1989-03-12,5,5,4,2,1,2022-02-21,2022-06-05,CN
0197705197,0348308132,Male,1979-06-17,1,3,5,3,1,2022-01-26,2022-08-01,ID
0148033814,2816114201,Male,1960-03-23,5,0,5,0,4,2022-02-05,2022-08-17,CN
0083045155,3865863094,Female,1966-08-24,3,5,0,3,3,2022-01-23,2022-05-22,UG
9468980804,3115830211,Male,1959-08-30,1,4,4,2,5,2022-01-24,2022-08-14,SY
9095080773,7001526827,Female,1991-02-03,3,1,3,0,0,2022-01-20,2022-08-05,AM
9115666158,2477935232,Male,1955-06-14,3,3,4,3,0,2022-01-27,2022-08-10,SE
0714134554,6048135599,Male,1963-01-06,4,2,4,2,2,2022-01-25,2022-07-06,RS
5240526249,1884529135,Male,1981-12-27,1,1,5,1,0,2022-01-27,2022-05-08,AM
7843171584,3871698547,Female,1958-12-27,2,0,3,0,3,2022-01-27,2022-06-03,FR
4394573610,4780867754,Female,1971-06-29,3,1,1,3,1,2022-01-27,2022-07-29,ID
7686585018,3296350152,Male,1971-03-19,1,5,4,1,4,2022-02-07,2022-04-26,HR
2946066452,5080520000,Male,1975-03-04,4,4,1,2,5,2022-02-17,2022-07-10,HN
9712609243,0264186214,Female,1991-03-11,2,4,2,0,2,2022-02-21,2022-05-18,PL
7542652729,4970497354,Male,1977-08-27,3,0,0,2,5,2022-02-02,2022-07-09,PT
0296171891,2160960098,Male,1980-12-23,2,1,1,2,2,2022-01-22,2022-08-10,PS
5558074264,1589123972,Male,1977-03-15,4,1,0,1,0,2022-01-28,2022-08-08,SE
5670800869,2359237713,Male,1971-01-30,2,1,0,2,1,2022-01-31,2022-06-02,FR
2556491361,1026605571,Female,1998-12-18,1,4,0,1,2,2022-02-08,2022-06-27,CN
0413137686,4522002742,Male,1994-03-22,4,2,4,2,0,2022-01-24,2022-06-08,CN
9776549632,5375665859,Female,1997-02-18,3,2,5,2,3,2022-01-21,2022-04-03,CN
9029009292,2675743771,Female,1968-09-02,1,3,5,1,2,2022-01-30,2022-07-18,PT
5913574893,9095958094,Male,1957-11-29,5,3,5,3,2,2022-02-17,2022-07-23,SE
2434353886,9575444892,Male,1961-01-13,2,0,0,2,2,2022-02-12,2022-06-02,BR
1810990327,3766744321,Female,1998-06-10,4,5,4,1,4,2022-02-14,2022-04-15,CN
8396133670,6417455211,Female,1953-03-26,4,2,4,3,2,2022-02-05,2022-04-12,CN
2916181571,3034829604,Male,1992-02-11,3,3,4,3,1,2022-01-21,2022-08-12,PG
6551114652,0632637161,Male,1962-02-02,1,1,4,1,0,2022-01-21,2022-05-17,AS
8356583535,3491266734,Male,1952-05-05,4,2,2,3,5,2022-02-03,2022-07-01,PK
7977493144,7609010464,Female,1967-03-15,5,4,0,3,5,2022-01-24,2022-06-24,CN
1204932956,5538839443,Female,1978-10-13,3,0,0,0,2,2022-01-21,2022-06-28,US
1425066933,5472024021,Male,1953-11-30,3,1,2,3,5,2022-02-12,2022-08-09,AR
9928787913,1719513414,Female,1971-11-28,5,2,0,1,1,2022-01-20,2022-05-01,ID
1047899477,5041735042,Male,1965-06-22,4,4,4,0,5,2022-01-21,2022-08-11,CN
8873609066,3551453551,Female,1987-03-15,1,3,0,2,1,2022-02-21,2022-05-03,CN
7710318231,9564713684,Male,1971-09-16,3,4,4,1,3,2022-01-20,2022-05-22,CN
1377476421,4412887685,Male,1973-07-08,3,4,1,1,2,2022-02-10,2022-07-13,CN
4225307514,7666839391,Male,1966-11-17,5,0,4,0,2,2022-02-01,2022-08-13,CN
2934540839,1125070455,Male,1985-01-15,1,3,5,1,4,2022-02-11,2022-06-22,RU
3386515584,0859769720,Female,1975-03-27,2,5,4,2,0,2022-01-26,2022-05-02,RU
6009326621,9036326591,Female,1989-06-23,5,2,2,0,3,2022-01-29,2022-08-01,PE
0455704171,1277030782,Male,1981-09-06,3,2,2,2,4,2022-02-20,2022-07-23,ME
4854600853,5677238163,Male,1966-01-25,5,2,3,0,5,2022-02-01,2022-06-08,GT
3830457375,9768421053,Female,1994-02-14,3,2,1,2,0,2022-02-20,2022-06-26,PL
7629851049,3879048002,Female,1953-08-11,5,4,4,1,4,2022-02-13,2022-07-14,CN
6665599388,3205424255,Female,2000-01-18,2,3,5,1,5,2022-02-03,2022-08-12,ID
4127372923,1745008144,Male,1976-11-28,4,1,3,1,3,2022-01-23,2022-07-10,CN
4217471882,7275244373,Female,1994-08-10,5,1,0,3,5,2022-01-23,2022-07-14,PL
9851935336,9969444409,Female,1986-03-25,3,3,4,3,0,2022-02-24,2022-05-31,SE
2706952571,1129111636,Female,1993-06-04,4,5,2,1,2,2022-02-16,2022-04-13,CN
5632933288,6154417268,Male,1966-12-03,4,2,4,3,4,2022-01-26,2022-04-29,CZ
9640957321,7434989130,Male,1955-10-19,4,1,2,2,5,2022-02-04,2022-06-12,PE
5749631729,3856377263,Male,1979-06-28,4,0,1,3,5,2022-02-20,2022-04-10,AL
8730083710,4929398819,Female,1965-05-20,4,2,4,3,3,2022-02-08,2022-05-02,ID
4721136730,9567633630,Male,1993-03-03,4,1,2,0,4,2022-02-21,2022-08-11,MG
6640409445,5662715092,Male,1952-06-08,2,2,0,0,0,2022-02-09,2022-06-22,CN
5940293875,9627543691,Male,1993-03-20,4,0,0,2,3,2022-01-20,2022-05-23,FR
3443092004,7150800211,Female,1982-11-26,2,1,2,1,4,2022-02-09,2022-05-15,FR
3029626725,6475837946,Female,1995-07-15,4,5,4,2,2,2022-02-22,2022-08-06,CN
8279865713,7011650636,Male,1992-10-20,2,4,4,2,1,2022-02-18,2022-07-27,ID
3038376825,9393365121,Male,1972-05-31,1,1,3,1,1,2022-01-25,2022-08-03,TN
9480751240,4557958826,Female,1956-06-13,4,4,3,2,1,2022-01-22,2022-06-16,SE
3700971737,0317553720,Male,1960-03-11,1,5,3,2,0,2022-02-03,2022-04-29,ID
