propretyId,propretyBookingId,guestGender,guestBirthDate,adults,children,babies,doubleBeds,singleBeds,startDate,endDate,Location
1251176763,4352099007,Female,1993-01-01,4,3,2,3,3,2022-02-09,2022-05-29,AZ
5327640531,3490131258,Female,1999-10-26,5,3,4,0,0,2022-02-07,2022-07-07,PH
0005539625,3053077159,Female,1955-09-26,10,3,2,0,0,2022-01-25,2022-06-06,BR
0672715228,7393149494,Male,1957-04-21,0,2,2,3,0,2022-02-05,2022-08-02,RS
4894194619,6780614483,Female,1977-01-29,1,0,5,3,3,2022-01-24,2022-04-19,CZ
4576167804,3103298978,Male,1963-02-16,10,2,4,2,2,2022-01-20,2022-07-11,ZA
4167032163,1740695763,Male,1979-05-09,6,1,2,0,3,2022-02-24,2022-05-09,LT
3143512849,2816899225,Female,1966-01-12,6,3,2,2,5,2022-02-22,2022-08-13,TH
0324483244,6883915982,Female,1998-08-04,10,2,2,0,0,2022-02-11,2022-07-10,CN
1052045898,1257109316,Female,1972-10-25,9,5,2,2,2,2022-01-22,2022-07-18,PE
3681463271,1171397968,Male,1993-01-01,7,0,2,2,1,2022-02-01,2022-06-08,PE
6886421689,3095669763,Male,1953-05-27,10,2,4,1,0,2022-01-23,2022-07-28,GR
7259210273,0753830493,Male,1969-11-26,1,1,0,2,1,2022-01-20,2022-05-22,GT
3368452746,5628405736,Male,1958-05-20,7,2,0,1,1,2022-02-19,2022-07-03,CN
2166491111,3466457963,Male,1967-02-12,3,0,1,0,5,2022-02-15,2022-05-06,PL
4264919231,0297926829,Female,1977-09-14,0,0,4,3,2,2022-02-11,2022-06-09,CN
8432405000,4254409710,Male,1995-05-21,7,3,0,3,0,2022-02-20,2022-06-17,CN
3388228051,6711589254,Male,1977-01-23,5,3,3,0,1,2022-02-19,2022-06-29,YE
9402421416,4634889072,Female,1968-12-21,2,3,3,0,1,2022-02-07,2022-07-29,PH
5215644756,0472136224,Male,1982-09-14,2,1,3,3,1,2022-01-30,2022-06-21,PH
2345043741,8695015769,Female,1951-12-03,2,1,0,0,0,2022-02-02,2022-05-21,RU
9792650571,3424032387,Male,1957-08-30,4,4,3,2,0,2022-02-16,2022-06-07,JP
0958700354,7534371317,Male,1988-05-22,1,4,2,3,5,2022-01-31,2022-04-08,PL
6865237013,6765526684,Female,1951-09-29,5,3,1,0,4,2022-01-20,2022-06-23,CZ
1571373934,8678179309,Male,1998-01-27,6,4,2,1,5,2022-02-14,2022-05-04,PL
2431175553,2306812225,Male,1963-03-14,3,0,4,0,1,2022-02-19,2022-08-17,ID
0410509701,4391194481,Female,1958-02-13,3,2,5,3,1,2022-01-25,2022-04-08,US
6780894044,1329547969,Female,1983-03-23,7,0,5,3,2,2022-02-18,2022-06-07,MY
5068461385,9882060536,Female,1978-07-22,10,4,4,1,5,2022-02-21,2022-07-03,CO
4840956030,1644109255,Female,1973-02-14,10,4,0,0,2,2022-01-21,2022-07-28,CN
6948971016,9611464878,Female,1964-06-03,8,3,2,3,5,2022-02-10,2022-06-10,PH
7482824847,6779337285,Female,1990-08-29,3,0,3,2,5,2022-02-13,2022-06-21,SE
3884940473,0897669355,Male,1983-09-27,10,5,1,1,1,2022-02-02,2022-06-15,CN
7710437761,3363486014,Male,1977-12-27,9,4,1,1,5,2022-02-21,2022-06-16,HU
8938850269,5149220299,Female,1965-07-28,1,4,4,3,0,2022-02-20,2022-07-04,IQ
3703686448,3498794817,Male,1968-03-07,4,3,4,1,3,2022-02-20,2022-05-31,MG
6392183752,3798860157,Female,1979-09-09,10,0,4,2,5,2022-01-31,2022-05-28,CN
4323616724,9615873381,Female,1970-05-08,8,0,3,0,3,2022-02-05,2022-07-22,ID
1759915181,1098902572,Male,1992-07-11,10,2,0,1,3,2022-01-29,2022-07-19,MK
9630054418,5268593420,Male,1952-06-12,1,4,0,3,4,2022-01-31,2022-05-10,CN
7078895894,3363622414,Male,1969-12-27,8,3,5,1,0,2022-02-08,2022-05-13,CN
8404103836,5616708860,Male,1986-12-04,9,5,2,3,2,2022-02-04,2022-06-21,NI
1462428991,4718031761,Female,1980-07-12,0,0,5,0,0,2022-02-17,2022-06-16,NC
1723773719,5914344433,Male,1969-07-04,5,5,1,2,3,2022-02-14,2022-04-18,AR
3841131506,8634169685,Male,1959-05-25,9,5,2,3,1,2022-02-11,2022-08-08,PH
8272769816,9894094201,Male,1983-04-05,0,4,1,2,5,2022-01-26,2022-08-15,CN
0703204742,6521336991,Female,1982-03-27,9,5,3,1,1,2022-02-17,2022-04-06,PH
8270706043,3460576715,Female,1971-12-21,1,0,5,0,5,2022-02-12,2022-05-18,ID
0340321482,4092377843,Male,1968-03-07,3,1,1,2,3,2022-01-26,2022-07-20,CN
7023957979,8584334971,Male,1978-03-03,8,1,3,2,4,2022-01-27,2022-06-30,BW
7465697905,6577988641,Male,1973-04-27,10,0,0,2,2,2022-02-17,2022-06-05,CN
6304848471,4376822604,Male,1978-06-29,3,1,0,0,1,2022-01-20,2022-07-01,US
9924118413,8091623356,Male,1994-06-12,10,2,5,2,1,2022-01-31,2022-05-21,AX
4372920261,8950085046,Male,1983-11-26,4,2,4,1,1,2022-01-26,2022-04-20,PT
7488997751,4481131292,Male,1989-10-04,8,2,0,2,4,2022-01-30,2022-08-07,MX
2761832930,8717262607,Male,1986-03-16,0,4,1,3,3,2022-02-05,2022-06-22,CN
3405236649,1891614371,Female,1956-11-15,6,5,0,0,3,2022-01-29,2022-07-21,PL
5037681944,1507620608,Female,1995-08-27,8,1,5,3,0,2022-01-20,2022-07-30,ID
4581844282,9743255842,Female,1963-08-02,2,3,0,0,5,2022-02-19,2022-07-14,TZ
8059120824,5480384988,Male,1954-02-20,0,2,2,1,1,2022-02-10,2022-07-07,RU
6378737649,5270003147,Male,1970-04-13,8,3,3,1,5,2022-02-21,2022-05-15,PS
6252967769,4705947762,Female,1951-08-15,3,3,3,3,2,2022-01-29,2022-05-07,PE
7670812346,8560245693,Female,1960-09-07,7,2,2,3,2,2022-02-07,2022-05-25,ID
8866787280,3755446707,Male,1953-12-15,4,0,5,2,3,2022-02-02,2022-05-15,RU
5703630762,2949737935,Male,1984-08-12,10,4,2,1,1,2022-01-21,2022-08-01,VE
4030783821,8203963994,Male,1980-10-11,4,2,3,2,3,2022-02-06,2022-04-08,MX
1120933587,6519452602,Male,1955-02-13,1,2,5,2,5,2022-01-30,2022-05-26,PL
7963687820,4210912573,Male,1990-07-09,10,1,2,1,1,2022-02-15,2022-05-21,CN
9301835657,7486531666,Female,1989-01-01,9,1,2,3,4,2022-02-21,2022-07-30,SE
5201672531,5221138204,Female,1986-03-11,4,0,5,3,4,2022-02-10,2022-04-30,ID
6621773862,3835905457,Male,1964-02-24,6,4,2,0,4,2022-02-01,2022-05-09,SE
5283906396,9230540552,Male,1950-08-26,5,0,3,0,0,2022-02-16,2022-05-13,CO
1431266086,3843357331,Female,1968-11-03,2,0,2,0,4,2022-01-26,2022-05-02,PE
3387377894,7403956362,Male,1975-01-09,1,5,4,1,0,2022-02-17,2022-05-23,TM
0894750267,8548631546,Female,1972-12-14,7,0,4,1,3,2022-01-31,2022-05-23,VN
8158864392,4569723039,Female,1982-11-27,8,0,5,3,1,2022-02-03,2022-06-09,JP
2590525311,0984418911,Male,1987-09-14,3,4,0,1,5,2022-01-21,2022-06-10,CN
4579319656,8096387340,Female,1977-08-28,8,0,0,2,5,2022-02-02,2022-07-31,GR
4944626215,8762460382,Male,1978-03-08,7,3,4,1,3,2022-02-21,2022-05-18,NA
2416482815,6678530233,Male,1987-04-13,10,0,1,0,2,2022-01-25,2022-07-02,RU
7122498913,3805733550,Female,2000-02-11,3,3,0,0,0,2022-02-11,2022-04-27,AR
3572783305,4827147469,Male,1982-03-27,9,0,0,0,1,2022-02-22,2022-04-04,CO
9411076084,0439339383,Male,1987-07-31,6,5,4,0,5,2022-02-10,2022-05-10,GR
6084192785,2444762126,Female,1989-06-02,7,2,5,3,4,2022-01-25,2022-05-08,AF
4691954759,4629622551,Female,1961-07-28,8,3,4,2,5,2022-02-12,2022-07-12,CL
6965336889,8167457583,Female,1965-06-06,4,4,4,2,5,2022-02-17,2022-06-24,CN
7167091316,8709436022,Male,1975-05-14,8,5,1,0,4,2022-02-06,2022-07-15,PL
9179790224,1935580582,Male,1953-03-14,3,4,4,3,4,2022-02-07,2022-07-21,PT
4092785607,6377265042,Female,1971-10-06,2,5,2,0,5,2022-01-29,2022-04-16,PT
2595594974,6480709926,Female,1992-05-01,2,3,3,3,3,2022-02-19,2022-06-08,RU
1850098115,9856743834,Male,1969-09-06,1,4,3,1,3,2022-02-20,2022-06-20,BR
1514063344,3048025103,Male,1988-12-25,9,0,4,0,5,2022-02-06,2022-08-02,KP
9399297551,7118539708,Male,1972-05-29,10,3,3,0,5,2022-02-04,2022-04-15,ID
6918180843,5214716168,Male,1998-04-28,0,3,3,1,0,2022-02-18,2022-05-16,PS
7371625242,1023940485,Male,1974-06-12,1,5,1,0,0,2022-01-26,2022-04-28,KE
2346204617,9854551083,Male,1952-09-09,1,0,5,1,3,2022-02-03,2022-07-31,PE
6364986056,6498989327,Female,1952-08-07,5,0,5,0,4,2022-02-11,2022-05-12,SE
7743229122,8787631121,Female,1989-08-22,8,4,1,1,3,2022-01-28,2022-06-07,RS
5038177808,5436827659,Female,2000-01-30,10,1,1,2,0,2022-01-27,2022-07-08,MY
9013177085,1662264011,Male,1987-11-26,6,1,2,2,0,2022-02-16,2022-06-16,PT
6510341514,7266130352,Female,1990-03-12,10,3,2,0,5,2022-01-31,2022-08-09,PH
3282165781,3203160021,Female,1979-11-23,1,3,1,2,2,2022-02-22,2022-05-20,IT
2704506310,9212017371,Female,1957-08-30,3,0,2,2,5,2022-02-06,2022-07-01,UA
3999559136,3464495477,Female,1988-11-28,4,3,0,2,1,2022-01-21,2022-04-25,GB
8543564298,7102647603,Male,1953-09-14,9,0,1,3,3,2022-02-15,2022-07-09,CO
1342552393,9722296906,Male,1977-10-20,1,0,1,1,0,2022-02-21,2022-05-12,MM
5742398549,6743604593,Female,1997-03-03,8,1,3,2,1,2022-02-21,2022-06-11,RU
8369921531,0868336343,Male,1956-05-01,2,5,1,1,4,2022-02-20,2022-04-04,CN
1825052603,3983400507,Female,1980-12-15,3,1,5,1,2,2022-02-10,2022-05-02,TN
3531966715,2839516047,Female,1973-04-24,2,4,3,0,0,2022-02-15,2022-04-06,ES
8555857651,6997429858,Female,1963-04-13,10,5,2,0,1,2022-02-07,2022-04-23,PH
3794419529,2305751486,Female,1982-05-25,1,1,5,0,5,2022-01-27,2022-07-18,FR
2289982288,6718097926,Female,1957-07-19,1,1,3,2,4,2022-02-14,2022-04-21,RU
8683885143,6974561008,Male,1959-08-13,6,1,5,3,2,2022-02-07,2022-05-03,CN
8191875179,0442088663,Female,1979-04-20,7,1,2,2,3,2022-02-17,2022-05-11,CN
8161540098,4083961112,Male,1988-08-09,4,0,2,1,0,2022-01-21,2022-08-01,PL
0541904825,8475504078,Male,1978-08-03,7,3,0,1,4,2022-01-20,2022-06-23,GR
7138231970,3403086593,Female,1970-12-16,2,4,4,2,4,2022-02-22,2022-07-17,ID
4405643482,9857777589,Male,1997-08-21,9,0,1,3,5,2022-01-26,2022-08-11,PT
4985976253,8089519652,Female,1950-06-05,5,4,2,3,0,2022-02-03,2022-07-04,ID
5013510198,7739059994,Male,1970-08-08,2,3,4,0,0,2022-02-10,2022-08-07,CN
0382586301,9499263942,Male,1991-04-16,3,3,4,2,2,2022-01-30,2022-07-22,CN
6863519712,0468058087,Female,1959-04-09,8,1,1,2,1,2022-01-26,2022-07-23,RU
5598351501,2984246527,Female,1959-12-14,6,1,5,0,1,2022-02-14,2022-04-09,CZ
8426207022,9753972989,Female,1971-09-15,6,4,1,0,0,2022-02-12,2022-06-24,CN
1629495727,7703589942,Male,1974-11-28,0,1,0,1,4,2022-02-03,2022-08-08,NG
1196418403,8322361912,Male,1964-09-28,5,2,2,0,3,2022-02-12,2022-06-01,ID
3121699261,6127072514,Female,1991-05-25,9,5,3,2,4,2022-01-30,2022-04-11,IS
9313257211,4428107897,Female,1982-02-22,2,5,4,2,5,2022-02-01,2022-07-31,ID
0924572566,4787373501,Female,1987-08-19,8,1,0,1,5,2022-02-13,2022-06-05,US
1924338513,4782141394,Male,1977-12-06,0,5,4,0,4,2022-02-17,2022-06-05,RS
1800022689,2067459570,Male,1976-12-25,10,4,4,3,2,2022-02-14,2022-05-18,PE
3264227223,7275604809,Male,1969-10-18,8,5,3,2,1,2022-02-05,2022-07-31,DJ
7994431410,0085601306,Male,1963-01-19,1,4,5,3,3,2022-02-22,2022-06-08,UA
7398051573,8181862627,Male,1963-12-27,4,0,0,2,3,2022-02-23,2022-06-06,PL
7793085795,7990161184,Male,1966-03-26,9,4,1,0,2,2022-02-02,2022-05-02,PG
1300594039,5405756121,Male,1976-01-02,6,1,3,0,0,2022-02-20,2022-05-02,AM
9053289771,8647149408,Male,1974-04-25,0,5,1,2,0,2022-01-31,2022-05-17,ID
1906316899,5646555949,Male,1987-11-21,7,1,1,2,2,2022-02-18,2022-06-07,PH
8072004514,8132671651,Female,1965-01-30,9,4,2,3,4,2022-02-16,2022-07-30,US
5670723716,5317540577,Female,1983-03-19,6,4,1,2,2,2022-02-19,2022-06-24,FR
2808999062,8121922143,Female,1965-02-03,4,0,5,0,1,2022-02-17,2022-08-16,CN
4985191485,6831923046,Male,1964-10-04,3,5,2,3,5,2022-01-20,2022-06-09,RU
2979569976,0333030990,Male,1967-07-06,0,2,1,0,2,2022-01-28,2022-08-15,TH
1053767153,3615143531,Male,1966-06-03,1,3,4,3,2,2022-02-11,2022-06-18,PT
4781072216,2237570264,Male,1966-01-10,7,3,2,2,2,2022-02-17,2022-06-21,PT
0020741499,7718292045,Female,1980-11-14,6,1,2,1,0,2022-02-12,2022-05-07,SA
4815774196,3966284448,Female,1966-03-28,2,5,2,1,1,2022-02-04,2022-05-10,VN
9464668237,1800411677,Female,1976-06-28,0,3,0,0,1,2022-01-29,2022-06-04,CZ
2415522627,4143985144,Female,1962-10-18,1,2,0,0,0,2022-01-30,2022-04-19,US
8653574654,2516271395,Male,1983-08-28,5,2,1,2,3,2022-02-14,2022-04-04,CZ
2427945269,9168114826,Male,1965-07-28,0,3,0,3,4,2022-02-14,2022-06-06,GT
7288131459,7745721407,Female,1990-09-28,10,3,2,2,0,2022-02-19,2022-07-04,VE
6716360824,7158646467,Male,1970-09-19,4,5,5,2,0,2022-02-08,2022-05-19,RU
2993760181,8177962299,Male,1968-12-04,7,1,1,0,2,2022-01-26,2022-07-12,GP
1652565671,2506839895,Female,1998-04-15,4,3,2,0,3,2022-02-22,2022-05-25,PH
7838654033,5927452892,Male,1977-12-29,0,2,1,1,0,2022-02-13,2022-05-28,ID
7311955033,5868254538,Male,1978-05-16,5,0,4,0,3,2022-02-11,2022-05-02,AF
9666760150,0875900860,Female,1951-04-13,1,3,1,0,2,2022-02-19,2022-07-23,ID
7159691180,4608538306,Male,1965-01-14,4,3,5,1,0,2022-01-29,2022-06-06,BR
9526886674,6621230737,Male,1976-05-02,9,0,4,0,1,2022-02-13,2022-06-05,YE
4776338041,3677183693,Male,1993-12-11,7,3,3,0,4,2022-01-31,2022-05-28,GE
2401602844,4930700140,Female,1952-12-11,10,4,5,3,5,2022-01-30,2022-04-30,UA
0775327921,3862658376,Female,1993-02-04,8,0,5,0,3,2022-02-22,2022-06-01,MX
9012507669,6098826889,Female,1966-03-27,5,1,2,1,4,2022-02-24,2022-08-09,CN
6589452563,4632860298,Female,1994-03-20,8,2,4,2,2,2022-02-24,2022-06-21,MY
3092075161,9287307695,Female,1988-12-09,0,1,2,0,3,2022-02-10,2022-06-03,FR
2616206145,4907934831,Male,1962-12-31,9,2,1,0,5,2022-02-08,2022-05-12,CN
3016642611,8282695432,Male,1954-09-10,7,5,1,1,4,2022-02-04,2022-06-08,CN
2116420164,6027795220,Female,1951-12-22,1,3,5,3,0,2022-01-20,2022-05-22,US
9438371214,4784267255,Male,1982-10-12,4,2,1,3,1,2022-02-01,2022-05-21,UG
0898702275,5772142062,Male,1975-07-11,9,0,5,1,3,2022-02-09,2022-08-18,IR
4659847128,6621203543,Female,1990-01-08,9,0,4,3,0,2022-02-08,2022-06-28,PT
1556634927,2621157254,Male,1968-03-06,0,4,4,0,0,2022-01-27,2022-05-04,CN
6469655742,7940663798,Female,1980-12-24,4,2,2,0,3,2022-01-28,2022-05-23,RU
4586966564,1918591075,Female,1961-04-06,9,0,5,0,4,2022-01-24,2022-07-25,CN
4295488623,2590385226,Male,1994-02-02,4,4,1,1,3,2022-02-14,2022-06-09,CU
6692152305,8635334744,Male,1976-04-08,3,3,5,0,2,2022-02-09,2022-08-16,AR
5579016506,1426793537,Male,1996-03-14,8,4,4,1,4,2022-02-09,2022-07-05,SE
6382444839,8104500082,Female,1990-08-18,10,4,2,1,2,2022-02-20,2022-07-14,BR
3058661789,1564517268,Female,1961-07-26,2,4,5,2,1,2022-01-27,2022-08-11,PT
4401417836,4987253267,Female,1979-12-04,0,5,0,2,5,2022-02-03,2022-06-14,CN
2260379613,3434770240,Female,1988-05-22,4,5,5,2,2,2022-02-08,2022-05-21,SE
6181819134,0769301304,Male,1997-03-02,4,1,0,1,3,2022-02-02,2022-07-07,ID
6378399433,9400493231,Male,1989-04-04,2,4,1,0,0,2022-01-28,2022-05-13,NL
6268642880,7453670322,Female,1988-06-14,5,0,1,3,0,2022-02-06,2022-07-12,BR
1151835102,9294702669,Male,1988-09-01,6,5,5,0,0,2022-02-18,2022-06-12,US
7372567033,4943405592,Female,1967-06-23,2,1,5,1,3,2022-02-12,2022-07-04,CN
3516440252,3308734966,Female,1991-12-18,10,1,0,0,2,2022-02-11,2022-07-23,ID
7887964938,7220555148,Female,1955-06-07,2,1,4,1,2,2022-02-03,2022-04-04,PT
4108700856,0306942178,Male,1999-02-01,10,0,1,1,5,2022-01-23,2022-06-15,CN
3037371943,2336176947,Female,1976-11-15,1,0,3,0,2,2022-01-27,2022-07-19,CN
7288581675,0550758577,Female,1998-06-03,10,5,5,1,2,2022-01-24,2022-08-16,PL
5500928333,6710317161,Male,1987-05-31,10,4,5,0,3,2022-02-14,2022-07-27,PH
5491266698,3590226641,Female,1961-11-12,2,0,1,3,4,2022-02-13,2022-07-25,FR
0332299287,4685937457,Male,1974-12-18,3,4,2,1,4,2022-02-10,2022-04-06,SE
4611028488,0127660305,Female,1989-02-25,2,3,0,0,2,2022-02-07,2022-07-08,PL
0933528302,4044701504,Male,1970-12-21,10,5,5,3,5,2022-02-21,2022-06-08,UA
2229813579,8822524365,Male,1983-04-21,3,1,2,2,2,2022-01-29,2022-04-12,ID
2545156469,2672767394,Female,1988-06-21,4,4,5,2,0,2022-02-02,2022-05-16,ID
7314208883,0542616718,Female,1959-11-10,10,3,0,3,0,2022-02-11,2022-05-11,BR
4423890119,9536917084,Female,1988-10-27,0,1,4,2,5,2022-01-24,2022-04-16,PH
9730302227,5017401636,Female,1973-07-19,7,1,4,2,0,2022-02-15,2022-07-19,AU
5414553955,4594324134,Male,1983-06-05,9,0,4,2,1,2022-02-15,2022-04-23,VN
4443541195,2963412673,Male,1990-08-20,5,4,5,3,2,2022-02-14,2022-06-14,HN
0164579087,9780179976,Male,1969-12-19,8,0,5,1,4,2022-01-23,2022-05-05,CN
5659576672,2757066978,Male,1961-08-09,7,1,0,3,1,2022-02-14,2022-08-07,CN
0004279212,1293810487,Male,1971-08-13,10,5,4,2,0,2022-01-30,2022-04-30,ID
1903957001,8145474035,Male,1979-12-27,10,0,1,0,1,2022-01-23,2022-07-04,CZ
8809796799,5874391088,Female,1998-03-13,1,5,5,1,3,2022-01-21,2022-07-13,HN
4777521257,9698802290,Male,1996-11-15,1,2,0,2,2,2022-02-17,2022-06-06,UG
